76432.387100, 0.74609169111.755940, 0.87203166256.270702, 0.90053564429.435144, 0.92614763446.254506, 0.93828763910.124310, 0.93723463418.988247, 0.94602962683.595415, 0.95209562597.968228, 0.95290862925.576947, 0.95322462010.297509, 0.95777062518.531508, 0.95828862627.654910, 0.96373861644.567733, 0.97464361542.304813, 0.97911761474.657730, 0.97951960974.209149, 0.98319160644.994848, 0.98487961422.630924, 0.98255160919.196173, 0.98578161149.350113, 0.98350060663.186513, 0.98592261257.444537, 0.98344760877.682866, 0.98556860861.052763, 0.98632660830.322149, 0.98665860658.713852, 0.98634360723.360483, 0.98769361048.637137, 0.98721660895.640911, 0.98768260683.530777, 0.98766860893.306116, 0.98773360716.103565, 0.98481460951.085644, 0.98744060703.078638, 0.98943460374.289283, 0.98924860538.709129, 0.98898760811.418841, 0.98911360733.669195, 0.98879460891.722515, 0.98949360947.301369, 0.98871360649.144308, 0.98911060520.692631, 0.98965660886.567718, 0.98970460984.380189, 0.98976960040.027108, 0.98990260424.427847, 0.98914760440.596228, 0.98918460944.815041, 0.98959460866.632784, 0.98976260431.700266, 0.99088060593.860620, 0.99064360254.574454, 0.99029860903.444561, 0.98992260731.713439, 0.99065060492.782202, 0.99070460378.577757, 0.99131260691.069793, 0.99072760404.090267, 0.99116760892.443742, 0.99092960171.687431, 0.99101060295.002959, 0.99145860455.512277, 0.99129760095.912971, 0.99129360626.034559, 0.99141160427.072088, 0.99148260571.979805, 0.99169460308.426073, 0.99144360714.254141, 0.99076860385.389642, 0.99168960350.468769, 0.99198260317.538561, 0.99182660382.267383, 0.99153860581.677685, 0.99189860291.395485, 0.99214460114.008768, 0.99205960698.144659, 0.99186660337.826575, 0.99193060323.373218, 0.99238460817.782574, 0.99166660351.061771, 0.99166560493.537597, 0.99152360098.557709, 0.99230660386.560875, 0.99234060738.892873, 0.99226460688.616929, 0.99242460552.351874, 0.99221460574.918987, 0.99197360366.487293, 0.99272560193.821946, 0.99205960078.937242, 0.99266760511.955445, 0.99253360487.520065, 0.99189860590.318153, 0.99211060631.264517, 0.99213060663.343405, 0.99287060415.269739, 0.99270660537.708317, 0.99286960540.687868, 0.99283059974.789989, 0.99256560151.985314, 0.99307360318.160294, 0.99288159743.808394, 0.99316360451.014639, 0.99276660646.757910, 0.99259760289.871784, 0.99272960020.748907, 0.99305860277.355349, 0.99222960654.275595, 0.99212860489.539438, 0.99299160169.580307, 0.99331060004.657324, 0.99317460568.930297, 0.99320960285.385324, 0.99326360231.805519, 0.99274160527.939952, 0.99311560750.511934, 0.99297660347.433375, 0.99312860696.181904, 0.99239960225.416598, 0.99318660288.671370, 0.99309160540.456976, 0.99288860538.571984, 0.99282660297.387953, 0.99313660747.705463, 0.99287360147.805752, 0.99328060411.213976, 0.99308160054.205302, 0.99342760552.235141, 0.99310560041.891419, 0.99354460270.320070, 0.99313760716.837873, 0.99323660210.611064, 0.99361260690.539624, 0.99350260497.289330, 0.99354660085.394174, 0.99359360783.134876, 0.99308960774.644061, 0.99311160103.116343, 0.99293560324.809396, 0.99338160858.260927, 0.99320460046.428762, 0.99371160375.079865, 0.99369260243.155163, 0.99366560315.170472, 0.99309360114.710773, 0.99385960450.912772, 0.99345060277.696050, 0.99363960724.782325, 0.99358560608.668529, 0.99348960542.254791, 0.99342560254.307798, 0.99363160394.599504, 0.99315960233.785241, 0.99377360314.110603, 0.99354660148.811944, 0.99374460101.649436, 0.99357360562.242854, 0.99361160185.169590, 0.99390360372.587573, 0.99370559952.685964, 0.99376560126.780927, 0.99363560620.395732, 0.99373860259.301375, 0.99353860074.515467, 0.99314860373.099833, 0.99376760109.679603, 0.99367560348.626230, 0.99395960508.651184, 0.99367860214.278725, 0.99408460268.898405, 0.99385760561.803397, 0.99372060353.688528, 0.99399060460.212159, 0.99400060213.354524, 0.99414860176.319499, 0.99383460523.158157, 0.99360560127.271350, 0.99406660521.721381, 0.99395260364.523513, 0.99418360282.467232, 0.99377060530.523287, 0.99318560404.991527, 0.99386260586.321690, 0.99391360260.235911, 0.99369860201.784007, 0.99387160581.174879, 0.99380160063.943921, 0.99424960357.743370, 0.99422460056.358083, 0.99396460348.942970, 0.99411960718.153750, 0.99402660071.994175, 0.99432660858.072166, 0.99369960242.535577, 0.99407360170.889284, 0.99421960180.660245, 0.99426760286.498375, 0.99391760086.075733, 0.99413659882.793714, 0.99454260851.283263, 0.99383960658.096660, 0.99401360083.082926, 0.99362860250.225459, 0.99375760198.628297, 0.99399060311.851448, 0.99432560391.262944, 0.99407260294.372740, 0.99439359996.349974, 0.99432960492.025408, 0.99428460220.688579, 0.99444560373.059488, 0.99410360342.328685, 0.99413959959.731574, 0.99459460319.676587, 0.99444460134.354655, 0.99422760022.086921, 0.99389060104.859208, 0.99413260111.178038, 0.99429960785.401664, 0.99432460375.533219, 0.99432860129.073082, 0.99442360314.369550, 0.99436460399.346684, 0.99404760712.403360, 0.99416160791.548554, 0.99435060565.177340, 0.99429460535.345212, 0.99441360021.950449, 0.99453360094.980658, 0.99441460403.915723, 0.99420860482.112102, 0.99415360040.072621, 0.99466260195.627753, 0.99434260224.676518, 0.99436660482.812736, 0.99402459950.866767, 0.99446460324.281197, 0.99419760066.321057, 0.99453860533.782238, 0.99422760236.343129, 0.99454260760.416641, 0.99418560267.397847, 0.99441459817.400660, 0.99467160494.740762, 0.99446260460.737787, 0.99466559984.997536, 0.99423360240.009130, 0.99441560485.877760, 0.99449860024.349318, 0.99458360594.908853, 0.99433160130.658815, 0.99446560589.326723, 0.99455060481.881061, 0.99458860210.710862, 0.99438059873.706744, 0.99432960250.948942, 0.99434160809.486596, 0.99417960673.147937, 0.99457760142.481635, 0.99433160065.210938, 0.99468860350.518141, 0.99460860069.429233, 0.99483260316.966207, 0.99471860202.698491, 0.99446759934.127552, 0.99471760153.803717, 0.99458160212.310518, 0.99460860233.491170, 0.99476760330.165856, 0.99467560363.199080, 0.99455660456.805685, 0.99454860294.010169, 0.99477859904.272901, 0.99497460474.876937, 0.99443560499.003797, 0.99414960614.232363, 0.99379960280.701131, 0.99431160704.708481, 0.99424760365.640113, 0.99477460278.112574, 0.99482960500.939469, 0.99477860582.902315, 0.99466860473.985605, 0.99456560138.547743, 0.99476159943.971590, 0.99489960040.163430, 0.99494559921.518952, 0.99502660488.506079, 0.99468960109.976323, 0.99425560120.053135, 0.99468960394.222394, 0.99477260451.563133, 0.99486959890.761566, 0.99486460531.451873, 0.99480160472.376780, 0.99485160248.619792, 0.99491060212.753276, 0.99484960111.663765, 0.99489360417.302567, 0.99485760400.390432, 0.99437160083.907211, 0.99486360100.343523, 0.99501160561.033888, 0.99469759942.938599, 0.99475760373.157244, 0.99492860220.249397, 0.99486060293.514119, 0.99489960533.563630, 0.99476260393.730796, 0.99476060519.058788, 0.99458960251.566422, 0.99471260367.236591, 0.99466060326.963916, 0.99481759842.289762, 0.99503360036.878114, 0.99482960420.758360, 0.99453760285.792067, 0.99501259881.880285, 0.99490460210.535091, 0.99502660302.915599, 0.99488960258.119040, 0.99498160370.927884, 0.99494560155.721655, 0.99499460514.228765, 0.99504560063.953045, 0.99495560117.529537, 0.99501060174.244489, 0.99497260041.896180, 0.99515560425.346915, 0.99492060523.637053, 0.99490860221.038684, 0.99495760750.900723, 0.99491160255.958276, 0.99487460657.929963, 0.99459260322.969327, 0.99494760509.049303, 0.99453560798.485069, 0.99484659762.097510, 0.99490660410.003876, 0.99470660004.303131, 0.99490060260.717583, 0.99500560463.062563, 0.99501660441.557085, 0.99504760697.136104, 0.99485160424.756925, 0.99503560144.970652, 0.99512160391.628945, 0.99502560510.333966, 0.99515160287.810955, 0.99515360489.280334, 0.99509060223.797612, 0.99508159994.278293, 0.99510759941.701336, 0.99498960280.588226, 0.99498360678.822521, 0.99498460305.264235, 0.99519960770.589050, 0.99446960436.241652, 0.99496660365.207211, 0.99458060593.935303, 0.99483660191.796104, 0.99512860239.856291, 0.99525260338.819237, 0.99508460119.761120, 0.99520260081.370828, 0.99525760455.756140, 0.99510360166.684213, 0.99483860357.682871, 0.99498860196.345593, 0.99493560392.125922, 0.99517160215.823191, 0.99517960187.800025, 0.99511160291.022402, 0.99524260087.229761, 0.99538860062.889412, 0.99518760626.988349, 0.99498860109.670737, 0.99526859719.866630, 0.99546360219.299238, 0.99532460584.468513, 0.99494760238.293088, 0.99496460408.618113, 0.99514460225.407364, 0.99533759906.283892, 0.99532760313.617920, 0.99523860306.983875, 0.99500060441.762712, 0.99483560591.917925, 0.99455560314.051693, 0.99516060162.489357, 0.99533160205.378572, 0.99482860010.464894, 0.99510260521.915278, 0.99515860066.551022, 0.99533060303.879361, 0.99522060664.905584, 0.99521460312.087563, 0.99533859926.071884, 0.99544860239.521880, 0.9952925064.047829, 0.740072
4547.587380, 0.797848
4427.180298, 0.825896
4785.972057, 0.898105
4660.297896, 0.855510
4503.294844, 0.679401
4374.696023, 0.836390
4428.514504, 0.830547
4526.874933, 0.875552
4375.423584, 0.892161
4459.859885, 0.896442
4269.023571, 0.884203
3979.000044, 0.918056
4246.128817, 0.910377
4131.013073, 0.920591
4003.704612, 0.936190
4261.038563, 0.921673
4253.521562, 0.921755
4239.158836, 0.919319
4209.080023, 0.930914
3895.763361, 0.943353
4322.572621, 0.921702
4045.545599, 0.927240
4096.756536, 0.932027
3877.610596, 0.945184
4263.496815, 0.914473
4114.245472, 0.945266
3776.672874, 0.960331
3888.466986, 0.957480
3966.087735, 0.956997
3922.500732, 0.956901
3831.210294, 0.942889
3764.559581, 0.972142
3904.253973, 0.936316
3903.886874, 0.940468
4192.070068, 0.904029
3901.756104, 0.912751
3771.858853, 0.967048
3784.077049, 0.952826
3839.160223, 0.955810
3863.018854, 0.971698
4003.401867, 0.972852
4039.218106, 0.959275
3754.244762, 0.974389
3902.420144, 0.973048
3790.127064, 0.978583
3768.628829, 0.976926
3830.474987, 0.978900
3778.089755, 0.980155
3778.460938, 0.977309
3788.134100, 0.976715
3739.505282, 0.978443
3742.895830, 0.981672
3776.498302, 0.975665
3739.960183, 0.974519
3735.173151, 0.982557
3617.184504, 0.981748
3599.236772, 0.984225
3801.965421, 0.973664
3780.095437, 0.979260
3745.948309, 0.973657
3939.177757, 0.974106
3792.547852, 0.979397
3805.370472, 0.980554
3792.376776, 0.976347
3742.897483, 0.982971
3777.918657, 0.977214
3969.109397, 0.971262
3718.967529, 0.978991
3815.333973, 0.974655
3650.773959, 0.979412
3767.765403, 0.981661
3865.719693, 0.976946
3791.283325, 0.979862
3707.846169, 0.971833
3997.394387, 0.980447
3734.914096, 0.981791
3729.552967, 0.980132
3834.504639, 0.977064
3772.428977, 0.978632
3840.272727, 0.980732
3898.261053, 0.981176
3844.243530, 0.980225
3790.583363, 0.983782
3900.308449, 0.980604
3786.936523, 0.980995
3820.049538, 0.975527
3832.127419, 0.961398
3780.177257, 0.956947
3710.983365, 0.972957
3624.059648, 0.981258
3639.455600, 0.976732
3817.179443, 0.976091
3705.657804, 0.973860
3682.267079, 0.970279
3833.245339, 0.977289
3740.655473, 0.974920
3556.340365, 0.981564
3609.141169, 0.979660
3790.658469, 0.980521
3573.682761, 0.981306
3709.305720, 0.978562
3706.493797, 0.980401
3567.649414, 0.982716
3697.169323, 0.980682
3879.760276, 0.973990
3761.536987, 0.977013
3728.796942, 0.978234
3613.796420, 0.980197
3681.705211, 0.981299
3732.280662, 0.979872
3633.806807, 0.984349
3819.730058, 0.973807
3879.091153, 0.976834
3584.902677, 0.983704
3647.449529, 0.976201
3855.415217, 0.979200
3572.034790, 0.980788
3661.998469, 0.980873
3553.080089, 0.981314
3597.541482, 0.981148
3717.629128, 0.981985
3619.823353, 0.983726
3713.190019, 0.982738
3666.113947, 0.983106
3658.481767, 0.981879
3784.029175, 0.981810
3557.711370, 0.979966
3561.760309, 0.983336
75415.076157, 0.930690
76019.922586, 0.928759
75640.229953, 0.928190
75822.971665, 0.928737
75867.132150, 0.929036
76309.901812, 0.927924
74682.468749, 0.931363
75412.225450, 0.930027
75642.305077, 0.928670
76047.377075, 0.928302
75760.102075, 0.928885
75830.924386, 0.928911
75727.460759, 0.929204
76105.157460, 0.928545
75775.342720, 0.929138
75013.959673, 0.931003
75604.142547, 0.929813
75164.768657, 0.930596
76195.385370, 0.928355
75354.864464, 0.930257
76308.107350, 0.927878
76006.523275, 0.928710
76408.781166, 0.927981
75889.207201, 0.929020
75815.426577, 0.929074
75362.362829, 0.930002
74929.447250, 0.931139
75276.504306, 0.930237
75654.290256, 0.929854
75934.731563, 0.928760
75716.891717, 0.929469
75292.890720, 0.930647
75962.143456, 0.928974
76083.901902, 0.928289
75217.181849, 0.930572
76270.471885, 0.928018
75348.108739, 0.929801
75742.362739, 0.929325
75746.436138, 0.929384
75811.087226, 0.929210
75174.513336, 0.930517
75170.850351, 0.930434
76711.137448, 0.926976
75473.993100, 0.929567
76278.401414, 0.928166
74697.263196, 0.931490
75231.336577, 0.929986
75502.346154, 0.930073
75157.833578, 0.930420
74890.640683, 0.931331
32627375.496435, 0.884079
24122520.090909, 0.907617
24160213.709447, 0.905801
24089186.393494, 0.909170
24423079.841800, 0.893410
154926496.014260, 0.873710
97335705.679144, 0.898235
96868600.221034, 0.903334
97363761.490196, 0.897422
96567245.754011, 0.906753
96735316.210339, 0.904781
95858254.463458, 0.915065
97019634.024955, 0.901343
96815607.811052, 0.903759
96832445.290553, 0.903553
96670223.700535, 0.905441
96738288.502674, 0.904644
97456312.310160, 0.896190
96264413.062389, 0.910227
95899960.402852, 0.914510
96214369.939394, 0.910806
96343349.393939, 0.909284
96438284.071301, 0.908171
96560485.989305, 0.906725
96864817.975045, 0.903136
97266208.848485, 0.898411
95871061.251337, 0.914837
96260109.208556, 0.910255
96151327.290553, 0.911538
97399963.418895, 0.896833
95891538.516934, 0.914595
96487281.579323, 0.907580
96215787.907308, 0.910775
96339326.602496, 0.909320
96684362.570410, 0.905257
96391137.775401, 0.908710
97043282.392157, 0.901031
96898704.616756, 0.902732
96376821.657754, 0.908877
96487819.080214, 0.907571
96756019.500891, 0.904411
96427893.700535, 0.908275
96479166.413547, 0.907671
96318234.217469, 0.909566
97632540.014260, 0.894092
95891841.237077, 0.914586
96856120.206774, 0.903232
96079475.896613, 0.912377
97389335.497326, 0.896955
97568994.253119, 0.894838
97022371.907308, 0.901275
96098087.803922, 0.912157
97347214.299465, 0.897450
97166259.379679, 0.899582
95823552.766488, 0.915389
96222604.837790, 0.910691
96829738.081996, 0.903543
96401739.140820, 0.908581
96441214.834225, 0.908116
96890287.871658, 0.902829
95801187.475936, 0.915652
96807158.652406, 0.903807
97500457.629234, 0.895645
96503503.172906, 0.907383
96243780.399287, 0.910441
96615872.452763, 0.906059
96059759.368984, 0.912607
97037447.597148, 0.901096
96838037.005348, 0.903443
96439092.830660, 0.908141
96581027.058824, 0.906469
97628008.409982, 0.894142
97200005.967914, 0.899182
97374112.392157, 0.897132
97106056.035651, 0.900288
96423470.812834, 0.908324
96735413.058824, 0.904652
95987119.868093, 0.913462
97556690.324421, 0.894982
96366244.042781, 0.908998
96898672.581105, 0.902729
96424414.488414, 0.908313
96433507.212121, 0.908206
97185361.661319, 0.899354
97346852.770053, 0.897452
96714480.306595, 0.904898
96601356.969697, 0.906230
96132727.190731, 0.911747
96622988.459893, 0.905975
96528916.556150, 0.907083
96907598.844920, 0.902624
97268025.194296, 0.898380
96199691.001783, 0.910959
96138644.524064, 0.911678
96635154.549020, 0.905832
96532068.951872, 0.907045
96524027.326203, 0.907140
96235361.921569, 0.910539
97298843.251337, 0.898017
96426233.689840, 0.908292
96103408.937611, 0.912092
96724786.317291, 0.904776
97337560.827094, 0.897562
97520242.691622, 0.895411
96330957.725490, 0.909413
